ParticipantNo,lChoice,lValue,rChoice,rValue
30,2308,5.22,5530,5.38
30,2435,5.84,7475,6.33
30,2980,5.61,1908,5.28
30,7183,5.58,1660,6.49
30,7503,5.77,1675,5.24
30,1900,6.65,8325,5.63
30,7057,5.35,1640,6.16
30,8250,6.19,2597,5.61
30,5740,5.21,7496,5.92
30,4613,5.34,2374,6.29
30,7440,6.32,5500,5.42
30,5410,6.11,7248,5.22
30,7499,6.47,7026,5.38
30,5628,6.51,2880,5.18
30,2594,6.05,8161,6.71
30,8312,5.37,1616,5.21
30,2389,6.61,7512,5.38
30,5731,5.39,7490,5.52
30,7493,5.35,5635,6.25
30,7390,6.84,1810,6.52
30,2392,6.15,5870,6.78
30,7205,5.56,8341,6.25
30,7450,6.4,1670,5.82
30,8117,6.02,7238,6.43
30,5875,6.03,5455,5.79
30,2358,6.56,8620,6.04
30,8280,6.38,1850,6.15
30,7042,5.55,8260,6.18
30,1910,6.71,5720,6.31
30,4617,6.6,8193,6.73
30,7477,6.12,5533,5.31
30,1942,6.26,2515,6.09
30,5622,6.33,7286,6.36
30,7488,6.19,2339,6.72
30,2018,5.56,7001,5.32
30,8211,5.76,2122,5.15
30,1650,6.65,7451,6.68
30,7509,6.03,8320,6.24
30,8467,6.35,7547,5.21
30,2870,5.31,5250,6.08
30,5215,6.83,2514,5.19
30,7515,6.19,2579,5.53
30,2511,6.21,7461,5.8
30,7291,6.35,7660,6.61
30,2377,5.19,4536,6.01
30,8205,6.62,7510,6.05
30,4625,6.4,8179,6.48
30,8040,6.64,1560,5.97
30,7320,6.54,2342,6.2
30,5665,6.15,2152,6.93
30,2351,5.49,7460,6.81
30,1903,5.5,7472,6.25
30,1595,6.22,7061,5.4
30,8251,6.16,2720,5.43
30,2560,6.34,2020,5.68
30,9156,6.43,7237,5.43
30,5531,5.15,7033,5.4
30,1450,6.37,7506,5.34
30,8206,6.43,2302,6.43
30,2273,5.41,2357,5.41
30,2620,5.93,8191,6.07
30,7140,5.5,2032,5.58
30,7188,5.5,2411,5.07
30,5849,6.65,7165,6.09
30,5950,5.99,2489,5.66
30,6250,6.32,2575,5.46
30,2036,5.8,4619,6.46
30,7340,6.68,2235,5.64
30,2305,5.41,7351,5.82
30,8130,6.58,4100,6.11
30,5395,5.34,7354,5.51
30,5900,5.93,2037,6.42
30,2010,6.25,2384,5.92
30,1659,6.57,2605,6.26
30,7014,5.15,8021,6.79
30,7182,5.16,5750,6.6
30,2102,5.16,7017,5.18
30,2025,5.78,1333,6.11
30,7620,5.78,1640,6.27
30,7096,5.54,5661,5.96
30,4645,6.73,7546,5.4
30,7100,5.24,7039,5.93
30,2217,6.24,4598,6.33
30,7021,5.21,7830,5.26
30,5390,5.59,7505,6.1
30,7080,5.27,7242,5.28
30,1947,5.85,7250,6.62
30,7053,5.22,7019,5.2
30,7240,6.02,7900,6.5
30,7482,6.36,2372,5.48
30,7632,5.22,7530,6.71
30,5990,6.54,7495,5.9
30,5510,5.15,7279,6.22
30,2359,5.87,4600,6.41
30,2488,5.73,8118,6.14
30,7550,5.27,8465,5.96
30,5890,6.67,7095,5.99
31,2339,6.72,5711,6.62
31,7506,5.34,1595,6.22
31,5726,6.23,2606,5.92
31,7100,5.24,5531,5.15
31,8117,6.02,7488,6.19
31,1810,6.52,7501,6.85
31,7190,5.55,5900,5.93
31,5301,6.54,7450,6.4
31,5020,6.32,1720,6.79
31,2032,5.58,2880,5.18
31,5626,6.71,8251,6.16
31,2358,6.56,8193,6.73
31,2390,5.4,8192,5.52
31,1640,6.27,7820,5.39
31,2513,5.8,5950,5.99
31,7512,5.38,4645,6.73
31,7496,5.92,2037,6.42
31,5628,6.51,7660,6.61
31,2305,5.41,2384,5.92
31,7620,5.78,5520,5.33
31,2235,5.64,2597,5.61
31,1670,5.82,7291,6.35
31,1560,5.97,7019,5.2
31,4619,6.46,2308,5.22
31,7033,5.4,7182,5.16
31,5533,5.31,1910,6.71
31,7354,5.51,2521,5.78
31,7179,5.06,2036,5.8
31,8341,6.25,7286,6.36
31,2217,6.24,7017,5.18
31,9156,6.43,7509,6.03
31,4613,5.34,5849,6.65
31,8206,6.43,2445,5.39
31,2092,6.28,2102,5.16
31,7052,5.33,7460,6.81
31,1850,6.15,5720,6.31
31,7497,5.19,7513,5.45
31,5870,6.78,7530,6.71
31,4617,6.6,7503,5.77
31,8320,6.24,2372,5.48
31,5593,6.47,7183,5.58
31,7039,5.93,7192,5.77
31,8118,6.14,1450,6.37
31,7250,6.62,5622,6.33
31,7499,6.47,2020,5.68
31,7507,6.25,7238,6.43
31,7233,5.09,1419,6.54
31,1942,6.26,7140,5.5
31,5665,6.15,7026,5.38
31,7165,6.09,7188,5.5
31,7300,5.64,8205,6.62
31,8211,5.76,5635,6.25
31,7493,5.35,8021,6.79
31,2575,5.46,2579,5.53
31,2411,5.07,7195,6.02
31,2720,5.43,7021,5.21
31,2435,5.84,4625,6.4
31,2616,5.97,7240,6.02
31,1903,5.5,7390,6.84
31,5300,6.91,2359,5.87
31,6250,6.32,7001,5.32
31,8280,6.38,1616,5.21
31,7482,6.36,7515,6.19
31,7489,6.54,2122,5.15
31,1908,5.28,1659,6.57
31,2442,6.17,7900,6.5
31,2351,5.49,2302,6.43
31,2593,5.8,8260,6.18
31,2488,5.73,7710,5.42
31,5500,5.42,7053,5.22
31,4100,6.11,7472,6.25
31,4600,6.41,2382,5.67
31,5395,5.34,5875,6.03
31,1333,6.11,2515,6.09
31,7477,6.12,2357,5.41
31,7440,6.32,8250,6.19
31,5990,6.54,2389,6.61
31,7495,5.9,7546,5.4
31,5455,5.79,5890,6.67
31,8311,5.88,2025,5.78
31,5800,6.36,7080,5.27
31,7505,6.1,8130,6.58
31,7547,5.21,8467,6.35
31,5040,5.39,2374,6.29
31,8161,6.71,2605,6.26
31,2107,5.53,7340,6.68
31,7510,6.05,2594,6.05
31,5215,6.83,1650,6.65
31,8312,5.37,2038,5.09
31,7061,5.4,2511,6.21
31,2620,5.93,7490,5.52
31,2870,5.31,7451,6.68
31,7279,6.22,7632,5.22
31,2060,6.49,8040,6.64
31,1675,5.24,7600,5.9
31,5740,5.21,5731,5.39
31,7320,6.54,5250,6.08
31,8179,6.48,2273,5.41
31,5750,6.6,7237,5.43
31,7042,5.55,5530,5.38
32,7205,5.56,4600,6.41
32,7482,6.36,7600,5.9
32,7390,6.84,7192,5.77
32,7546,5.4,2489,5.66
32,7238,6.43,2362,6.74
32,7179,5.06,5520,5.33
32,1333,6.11,7632,5.22
32,7505,6.1,7513,5.45
32,8158,6.53,2593,5.8
32,2235,5.64,2605,6.26
32,7497,5.19,5750,6.6
32,2521,5.78,2018,5.56
32,7053,5.22,5455,5.79
32,1560,5.97,2092,6.28
32,2390,5.4,1660,6.49
32,2560,6.34,8191,6.07
32,1640,6.27,2442,6.17
32,8311,5.88,7495,5.9
32,5301,6.54,2384,5.92
32,7017,5.18,7320,6.54
32,2273,5.41,8312,5.37
32,7240,6.02,7052,5.33
32,2575,5.46,1650,6.65
32,8193,6.73,2342,6.2
32,1640,6.16,8040,6.64
32,1720,6.79,8600,6.38
32,2506,5.67,7477,6.12
32,2191,5.3,2377,5.19
32,2025,5.78,5510,5.15
32,2339,6.72,7286,6.36
32,7660,6.61,5300,6.91
32,5533,5.31,8320,6.24
32,8341,6.25,5471,5.21
32,7237,5.43,7509,6.03
32,2579,5.53,7354,5.51
32,2392,6.15,7496,5.92
32,4100,6.11,2720,5.43
32,5530,5.38,4598,6.33
32,7061,5.4,5020,6.32
32,7233,5.09,7057,5.35
32,2302,6.43,1910,6.71
32,7820,5.39,5875,6.03
32,7830,5.26,4645,6.73
32,2020,5.68,8465,5.96
32,2880,5.18,7490,5.52
32,8118,6.14,7461,5.8
32,8205,6.62,7506,5.34
32,7140,5.5,2513,5.8
32,1942,6.26,8467,6.35
32,2217,6.24,7026,5.38
32,2056,6.34,2359,5.87
32,5410,6.11,7440,6.32
32,5849,6.65,2374,6.29
32,7451,6.68,5215,6.83
32,7033,5.4,8130,6.58
32,7450,6.4,9156,6.43
32,1605,6.59,4619,6.46
32,2152,6.93,7340,6.68
32,1810,6.52,8260,6.18
32,7019,5.2,5720,6.31
32,8251,6.16,5990,6.54
32,7001,5.32,5531,5.15
32,2308,5.22,1675,5.24
32,7100,5.24,1903,5.5
32,5626,6.71,1947,5.85
32,2500,6.16,2515,6.09
32,7507,6.25,7501,6.85
32,8192,5.52,5665,6.15
32,7300,5.64,4625,6.4
32,2635,5.22,8325,5.63
32,5661,5.96,2616,5.97
32,2389,6.61,7279,6.22
32,7190,5.55,1595,6.22
32,1659,6.57,5250,6.08
32,7710,5.42,2606,5.92
32,2382,5.67,1616,5.21
32,7165,6.09,7195,6.02
32,2357,5.41,2870,5.31
32,7095,5.99,7620,5.78
32,5622,6.33,7512,5.38
32,8161,6.71,1419,6.54
32,5593,6.47,7242,5.28
32,7900,6.5,7550,5.27
32,2372,5.48,2514,5.19
32,7039,5.93,5740,5.21
32,7493,5.35,7510,6.05
32,5390,5.59,5711,6.62
32,5500,5.42,2060,6.49
32,7042,5.55,8117,6.02
32,2488,5.73,8031,6.76
32,5726,6.23,2036,5.8
32,2032,5.58,7291,6.35
32,8211,5.76,2445,5.39
32,5731,5.39,5890,6.67
32,7021,5.21,4617,6.6
32,8250,6.19,2411,5.07
32,4536,6.01,8021,6.79
32,5040,5.39,2351,5.49
32,5395,5.34,1670,5.82
32,2102,5.16,5870,6.78
33,2032,5.58,7505,6.1
33,2489,5.66,7291,6.35
33,8465,5.96,2392,6.15
33,7053,5.22,2720,5.43
33,1616,5.21,7472,6.25
33,5726,6.23,7286,6.36
33,2025,5.78,1720,6.79
33,7475,6.33,2056,6.34
33,8021,6.79,1910,6.71
33,5530,5.38,8206,6.43
33,2560,6.34,5870,6.78
33,2605,6.26,5750,6.6
33,1850,6.15,8320,6.24
33,1650,6.65,1942,6.26
33,5622,6.33,5250,6.08
33,1450,6.37,5040,5.39
33,2593,5.8,2606,5.92
33,2442,6.17,5390,5.59
33,7354,5.51,2575,5.46
33,7510,6.05,7026,5.38
33,2521,5.78,2390,5.4
33,7100,5.24,2515,6.09
33,5950,5.99,2357,5.41
33,4625,6.4,7320,6.54
33,2020,5.68,5410,6.11
33,7179,5.06,8130,6.58
33,2018,5.56,7820,5.39
33,7080,5.27,1333,6.11
33,5533,5.31,5628,6.51
33,7014,5.15,7488,6.19
33,8312,5.37,7620,5.78
33,7033,5.4,7340,6.68
33,7190,5.55,7095,5.99
33,5849,6.65,7482,6.36
33,2038,5.09,5471,5.21
33,1900,6.65,7513,5.45
33,5740,5.21,7660,6.61
33,8192,5.52,7195,6.02
33,4536,6.01,7250,6.62
33,7021,5.21,1670,5.82
33,2359,5.87,2358,6.56
33,5500,5.42,1660,6.49
33,7450,6.4,7500,5.33
33,8179,6.48,7509,6.03
33,1908,5.28,1419,6.54
33,7233,5.09,2880,5.18
33,7632,5.22,5395,5.34
33,8325,5.63,7546,5.4
33,2500,6.16,6250,6.32
33,4617,6.6,7547,5.21
33,4645,6.73,2060,6.49
33,5890,6.67,7192,5.77
33,5711,6.62,2362,6.74
33,2235,5.64,4598,6.33
33,5301,6.54,1947,5.85
33,7039,5.93,2620,5.93
33,7550,5.27,7515,6.19
33,8600,6.38,2900,6.62
33,2377,5.19,7351,5.82
33,7183,5.58,7600,5.9
33,2305,5.41,5731,5.39
33,7489,6.54,2435,5.84
33,2342,6.2,1595,6.22
33,2488,5.73,5520,5.33
33,8193,6.73,7188,5.5
33,7497,5.19,7493,5.35
33,1675,5.24,2092,6.28
33,7017,5.18,8040,6.64
33,7165,6.09,8117,6.02
33,2384,5.92,1640,6.27
33,2107,5.53,7460,6.81
33,2513,5.8,2351,5.49
33,2102,5.16,1659,6.57
33,2506,5.67,5665,6.15
33,2191,5.3,2511,6.21
33,2036,5.8,7507,6.25
33,2372,5.48,1560,5.97
33,1605,6.59,8260,6.18
33,8191,6.07,7238,6.43
33,2579,5.53,7710,5.42
33,7248,5.22,2273,5.41
33,8118,6.14,7477,6.12
33,7900,6.5,5900,5.93
33,2308,5.22,7205,5.56
33,5661,5.96,8251,6.16
33,2870,5.31,4613,5.34
33,7530,6.71,2152,6.93
33,7451,6.68,4619,6.46
33,7501,6.85,7461,5.8
33,5720,6.31,7140,5.5
33,2594,6.05,8341,6.25
33,8250,6.19,2389,6.61
33,2019,6.07,2411,5.07
33,7495,5.9,2635,5.22
33,8211,5.76,8620,6.04
33,7057,5.35,8280,6.38
33,8158,6.53,2010,6.25
33,7061,5.4,5875,6.03
33,7499,6.47,2980,5.61
33,5215,6.83,4100,6.11
34,5849,6.65,7190,5.55
34,7510,6.05,6250,6.32
34,7512,5.38,8117,6.02
34,2191,5.3,5720,6.31
34,2102,5.16,4645,6.73
34,7354,5.51,2037,6.42
34,2980,5.61,2411,5.07
34,1333,6.11,7477,6.12
34,7286,6.36,7460,6.81
34,1900,6.65,2152,6.93
34,7620,5.78,2392,6.15
34,8341,6.25,2579,5.53
34,7440,6.32,8211,5.76
34,2514,5.19,5800,6.36
34,7095,5.99,7488,6.19
34,8191,6.07,2605,6.26
34,7500,5.33,5870,6.78
34,1650,6.65,2382,5.67
34,7501,6.85,7497,5.19
34,5215,6.83,2060,6.49
34,8311,5.88,2500,6.16
34,2620,5.93,2362,6.74
34,8465,5.96,7250,6.62
34,7505,6.1,7100,5.24
34,5301,6.54,1605,6.59
34,2389,6.61,7300,5.64
34,1450,6.37,2025,5.78
34,2377,5.19,7632,5.22
34,7550,5.27,7039,5.93
34,1908,5.28,7026,5.38
34,7240,6.02,4100,6.11
34,7033,5.4,5410,6.11
34,1675,5.24,2357,5.41
34,5726,6.23,5665,6.15
34,2521,5.78,4536,6.01
34,7017,5.18,5635,6.25
34,2435,5.84,1903,5.5
34,2122,5.15,5990,6.54
34,7057,5.35,7195,6.02
34,7279,6.22,2217,6.24
34,7390,6.84,7052,5.33
34,7493,5.35,5020,6.32
34,7472,6.25,2372,5.48
34,5900,5.93,2020,5.68
34,2489,5.66,5250,6.08
34,7461,5.8,5531,5.15
34,1616,5.21,7188,5.5
34,7900,6.5,2445,5.39
34,7513,5.45,7242,5.28
34,8179,6.48,2038,5.09
34,2488,5.73,2351,5.49
34,5950,5.99,2358,6.56
34,5750,6.6,7482,6.36
34,5626,6.71,1947,5.85
34,2513,5.8,8280,6.38
34,7014,5.15,1720,6.79
34,2010,6.25,7237,5.43
34,8193,6.73,5711,6.62
34,2056,6.34,4600,6.41
34,7019,5.2,1810,6.52
34,1595,6.22,2560,6.34
34,7499,6.47,7490,5.52
34,8040,6.64,7140,5.5
34,1660,6.49,1670,5.82
34,7450,6.4,5300,6.91
34,2880,5.18,7001,5.32
34,7506,5.34,7489,6.54
34,2593,5.8,1942,6.26
34,7495,5.9,5510,5.15
34,2616,5.97,7021,5.21
34,2597,5.61,7530,6.71
34,8130,6.58,2273,5.41
34,4613,5.34,8031,6.76
34,7061,5.4,2515,6.09
34,4598,6.33,5628,6.51
34,7179,5.06,5622,6.33
34,7515,6.19,7660,6.61
34,8325,5.63,7351,5.82
34,7496,5.92,7053,5.22
34,7547,5.21,8021,6.79
34,2036,5.8,2092,6.28
34,2302,6.43,5530,5.38
34,2308,5.22,2442,6.17
34,8205,6.62,2720,5.43
34,2635,5.22,2870,5.31
34,2342,6.2,8320,6.24
34,7546,5.4,2384,5.92
34,2594,6.05,2107,5.53
34,1910,6.71,7042,5.55
34,8312,5.37,5500,5.42
34,2305,5.41,2606,5.92
34,5764,6.74,8158,6.53
34,8208,6.79,8620,6.04
34,5395,5.34,1640,6.16
34,8118,6.14,2506,5.67
34,2900,6.62,4625,6.4
34,1419,6.54,7475,6.33
34,7710,5.42,2235,5.64
34,7503,5.77,7830,5.26
34,7096,5.54,2032,5.58
35,2377,5.19,5665,6.15
35,2392,6.15,8260,6.18
35,7042,5.55,8467,6.35
35,5726,6.23,5300,6.91
35,4536,6.01,2372,5.48
35,5395,5.34,7440,6.32
35,2235,5.64,7460,6.81
35,2980,5.61,2060,6.49
35,5520,5.33,2102,5.16
35,7183,5.58,4617,6.6
35,5622,6.33,8620,6.04
35,7495,5.9,2025,5.78
35,5628,6.51,7490,5.52
35,2511,6.21,2880,5.18
35,2037,6.42,8161,6.71
35,5740,5.21,7351,5.82
35,8179,6.48,2339,6.72
35,2056,6.34,4600,6.41
35,5215,6.83,7507,6.25
35,1942,6.26,1640,6.27
35,5410,6.11,2191,5.3
35,2351,5.49,5510,5.15
35,2411,5.07,5731,5.39
35,2500,6.16,7501,6.85
35,5661,5.96,8600,6.38
35,7021,5.21,5870,6.78
35,7632,5.22,8465,5.96
35,8208,6.79,8117,6.02
35,7026,5.38,4619,6.46
35,5849,6.65,2594,6.05
35,7188,5.5,6250,6.32
35,7140,5.5,4100,6.11
35,1659,6.57,2606,5.92
35,2597,5.61,8311,5.88
35,1675,5.24,5530,5.38
35,7354,5.51,8205,6.62
35,8280,6.38,5301,6.54
35,2036,5.8,5764,6.74
35,7830,5.26,2435,5.84
35,7182,5.16,1419,6.54
35,7489,6.54,5720,6.31
35,2092,6.28,7279,6.22
35,1720,6.79,2032,5.58
35,2152,6.93,7475,6.33
35,7286,6.36,7205,5.56
35,7192,5.77,7493,5.35
35,8158,6.53,5890,6.67
35,7510,6.05,2489,5.66
35,1670,5.82,8341,6.25
35,8251,6.16,2384,5.92
35,2358,6.56,7506,5.34
35,5900,5.93,2635,5.22
35,7291,6.35,2616,5.97
35,2513,5.8,4625,6.4
35,1850,6.15,5533,5.31
35,2359,5.87,7450,6.4
35,7179,5.06,7509,6.03
35,1947,5.85,7600,5.9
35,7001,5.32,5455,5.79
35,8250,6.19,7515,6.19
35,5990,6.54,2273,5.41
35,8325,5.63,1660,6.49
35,2107,5.53,7017,5.18
35,7033,5.4,7620,5.78
35,7014,5.15,2445,5.39
35,7497,5.19,2514,5.19
35,8320,6.24,7500,5.33
35,2593,5.8,8192,5.52
35,7900,6.5,2560,6.34
35,7496,5.92,7096,5.54
35,7550,5.27,9156,6.43
35,1810,6.52,7340,6.68
35,8031,6.76,1450,6.37
35,8118,6.14,7019,5.2
35,2018,5.56,7053,5.22
35,5250,6.08,7390,6.84
35,1560,5.97,7195,6.02
35,1910,6.71,2488,5.73
35,7530,6.71,5950,5.99
35,2019,6.07,2020,5.68
35,7820,5.39,2521,5.78
35,5040,5.39,2390,5.4
35,7512,5.38,7505,6.1
35,7248,5.22,1595,6.22
35,7165,6.09,2575,5.46
35,4645,6.73,1900,6.65
35,7352,6.2,7503,5.77
35,7061,5.4,5750,6.6
35,1903,5.5,1616,5.21
35,1640,6.16,2357,5.41
35,1908,5.28,2308,5.22
35,2506,5.67,2038,5.09
35,2122,5.15,5635,6.25
35,2579,5.53,5020,6.32
35,8191,6.07,5593,6.47
35,7482,6.36,7237,5.43
35,7472,6.25,7100,5.24
35,5390,5.59,7547,5.21
35,7240,6.02,7052,5.33
35,8206,6.43,2720,5.43
36,2605,6.26,8320,6.24
36,2092,6.28,7205,5.56
36,1450,6.37,2191,5.3
36,5301,6.54,8600,6.38
36,2593,5.8,8620,6.04
36,9156,6.43,5990,6.54
36,5622,6.33,5471,5.21
36,7501,6.85,2500,6.16
36,8130,6.58,5390,5.59
36,2521,5.78,7546,5.4
36,8031,6.76,1908,5.28
36,2392,6.15,7506,5.34
36,5628,6.51,7451,6.68
36,8325,5.63,7057,5.35
36,8117,6.02,7900,6.5
36,5750,6.6,2870,5.31
36,7179,5.06,7530,6.71
36,2359,5.87,7495,5.9
36,4645,6.73,2122,5.15
36,7080,5.27,2435,5.84
36,5395,5.34,5250,6.08
36,7061,5.4,6250,6.32
36,7500,5.33,8161,6.71
36,2514,5.19,7830,5.26
36,7550,5.27,2056,6.34
36,7053,5.22,7351,5.82
36,2900,6.62,5720,6.31
36,7503,5.77,1810,6.52
36,7547,5.21,8192,5.52
36,7165,6.09,8208,6.79
36,1942,6.26,7238,6.43
36,7250,6.62,7033,5.4
36,2362,6.74,2273,5.41
36,2036,5.8,1650,6.65
36,5900,5.93,4100,6.11
36,5870,6.78,1670,5.82
36,5533,5.31,7340,6.68
36,7507,6.25,1333,6.11
36,7248,5.22,7600,5.9
36,2107,5.53,5020,6.32
36,7513,5.45,7237,5.43
36,2377,5.19,2235,5.64
36,7497,5.19,7188,5.5
36,2616,5.97,7493,5.35
36,1419,6.54,7286,6.36
36,5950,5.99,2575,5.46
36,1640,6.27,2488,5.73
36,2037,6.42,5800,6.36
36,7300,5.64,8260,6.18
36,2358,6.56,5500,5.42
36,7320,6.54,7620,5.78
36,5531,5.15,1903,5.5
36,2102,5.16,2018,5.56
36,2010,6.25,7489,6.54
36,5410,6.11,1675,5.24
36,2880,5.18,8250,6.19
36,7100,5.24,8021,6.79
36,5635,6.25,7510,6.05
36,7482,6.36,7632,5.22
36,2019,6.07,5530,5.38
36,5661,5.96,8179,6.48
36,5849,6.65,5875,6.03
36,7039,5.93,5593,6.47
36,1605,6.59,2411,5.07
36,7512,5.38,1560,5.97
36,2384,5.92,1850,6.15
36,8312,5.37,2390,5.4
36,8158,6.53,7450,6.4
36,5890,6.67,2305,5.41
36,7660,6.61,2032,5.58
36,1720,6.79,1616,5.21
36,2025,5.78,7042,5.55
36,5731,5.39,2445,5.39
36,7354,5.51,4600,6.41
36,8467,6.35,1900,6.65
36,2594,6.05,7710,5.42
36,7095,5.99,8211,5.76
36,7460,6.81,5215,6.83
36,2382,5.67,7190,5.55
36,8191,6.07,5764,6.74
36,7515,6.19,5665,6.15
36,7440,6.32,7461,5.8
36,4619,6.46,2060,6.49
36,2339,6.72,2579,5.53
36,7488,6.19,5520,5.33
36,5040,5.39,7026,5.38
36,7021,5.21,2515,6.09
36,8206,6.43,2342,6.2
36,2038,5.09,7279,6.22
36,7496,5.92,1910,6.71
36,7490,5.52,7242,5.28
36,2511,6.21,7096,5.54
36,8193,6.73,2302,6.43
36,7014,5.15,7192,5.77
36,5510,5.15,2374,6.29
36,5300,6.91,1660,6.49
36,8251,6.16,2308,5.22
36,7477,6.12,7352,6.2
36,7183,5.58,8465,5.96
36,2357,5.41,1659,6.57
37,8031,6.76,7440,6.32
37,7488,6.19,5530,5.38
37,2579,5.53,8467,6.35
37,8600,6.38,2445,5.39
37,8158,6.53,8311,5.88
37,5395,5.34,7546,5.4
37,2038,5.09,5500,5.42
37,2351,5.49,7495,5.9
37,4619,6.46,5510,5.15
37,1903,5.5,8040,6.64
37,5990,6.54,1616,5.21
37,2374,6.29,7510,6.05
37,2339,6.72,5950,5.99
37,8118,6.14,2980,5.61
37,2382,5.67,1850,6.15
37,2435,5.84,7451,6.68
37,2488,5.73,1900,6.65
37,7205,5.56,5900,5.93
37,7320,6.54,7019,5.2
37,7503,5.77,1942,6.26
37,5520,5.33,8312,5.37
37,5711,6.62,2597,5.61
37,5020,6.32,8021,6.79
37,5390,5.59,2605,6.26
37,2515,6.09,7195,6.02
37,1333,6.11,2521,5.78
37,1640,6.16,5300,6.91
37,7490,5.52,8280,6.38
37,7026,5.38,1670,5.82
37,2032,5.58,2620,5.93
37,7340,6.68,7033,5.4
37,7001,5.32,1650,6.65
37,5250,6.08,1450,6.37
37,2372,5.48,2010,6.25
37,5622,6.33,8620,6.04
37,2025,5.78,7192,5.77
37,4600,6.41,5849,6.65
37,7238,6.43,7061,5.4
37,7830,5.26,7461,5.8
37,5870,6.78,1595,6.22
37,4536,6.01,2392,6.15
37,7096,5.54,7477,6.12
37,7820,5.39,7188,5.5
37,5750,6.6,2506,5.67
37,5800,6.36,7279,6.22
37,2511,6.21,2102,5.16
37,2273,5.41,2593,5.8
37,7900,6.5,7057,5.35
37,2358,6.56,7179,5.06
37,7497,5.19,2870,5.31
37,2020,5.68,8250,6.19
37,2362,6.74,1910,6.71
37,7509,6.03,7507,6.25
37,2018,5.56,1947,5.85
37,5890,6.67,2560,6.34
37,8320,6.24,8191,6.07
37,5531,5.15,1419,6.54
37,7515,6.19,9156,6.43
37,2342,6.2,2060,6.49
37,2308,5.22,1660,6.49
37,7053,5.22,2107,5.53
37,2357,5.41,7242,5.28
37,5720,6.31,8206,6.43
37,7472,6.25,7014,5.15
37,8325,5.63,7183,5.58
37,5665,6.15,7489,6.54
37,7042,5.55,1605,6.59
37,7351,5.82,5471,5.21
37,7052,5.33,2036,5.8
37,7100,5.24,7291,6.35
37,7450,6.4,8161,6.71
37,5410,6.11,2384,5.92
37,7512,5.38,5661,5.96
37,2359,5.87,2191,5.3
37,7237,5.43,7300,5.64
37,2594,6.05,8205,6.62
37,7501,6.85,2442,6.17
37,1640,6.27,2037,6.42
37,4645,6.73,5626,6.71
37,7600,5.9,2056,6.34
37,5215,6.83,7550,5.27
37,7475,6.33,5040,5.39
37,4625,6.4,7354,5.51
37,1908,5.28,2513,5.8
37,8260,6.18,5455,5.79
37,4100,6.11,7233,5.09
37,7482,6.36,7530,6.71
37,7505,6.1,8130,6.58
37,2500,6.16,7496,5.92
37,1810,6.52,7286,6.36
37,7039,5.93,4613,5.34
37,2152,6.93,7140,5.5
37,7493,5.35,7165,6.09
37,7017,5.18,2489,5.66
37,2635,5.22,7632,5.22
37,4598,6.33,7710,5.42
37,7250,6.62,8192,5.52
37,7660,6.61,1720,6.79
37,8179,6.48,2616,5.97
37,2019,6.07,6250,6.32
38,2359,5.87,8040,6.64
38,2616,5.97,5390,5.59
38,7320,6.54,5531,5.15
38,7165,6.09,7250,6.62
38,7061,5.4,7507,6.25
38,2575,5.46,5900,5.93
38,7503,5.77,1947,5.85
38,5875,6.03,7900,6.5
38,7600,5.9,7505,6.1
38,1419,6.54,8600,6.38
38,7495,5.9,1595,6.22
38,7482,6.36,5800,6.36
38,7509,6.03,2217,6.24
38,7352,6.2,2362,6.74
38,1942,6.26,2392,6.15
38,7242,5.28,5300,6.91
38,7300,5.64,2018,5.56
38,8031,6.76,2597,5.61
38,8158,6.53,7354,5.51
38,7501,6.85,8280,6.38
38,2390,5.4,1675,5.24
38,2019,6.07,5720,6.31
38,8179,6.48,7632,5.22
38,1640,6.27,5622,6.33
38,5020,6.32,7450,6.4
38,8211,5.76,1910,6.71
38,8620,6.04,1659,6.57
38,7620,5.78,2092,6.28
38,5471,5.21,7351,5.82
38,7039,5.93,5395,5.34
38,2442,6.17,2506,5.67
38,7190,5.55,7183,5.58
38,2720,5.43,2514,5.19
38,2593,5.8,5661,5.96
38,2056,6.34,7100,5.24
38,2445,5.39,2513,5.8
38,5215,6.83,7179,5.06
38,5764,6.74,5950,5.99
38,7095,5.99,7493,5.35
38,7546,5.4,2374,6.29
38,5890,6.67,4600,6.41
38,2411,5.07,1616,5.21
38,7506,5.34,7499,6.47
38,5533,5.31,2060,6.49
38,8193,6.73,4619,6.46
38,1810,6.52,5726,6.23
38,8161,6.71,8312,5.37
38,8191,6.07,2152,6.93
38,7291,6.35,7460,6.81
38,7440,6.32,7340,6.68
38,1850,6.15,8467,6.35
38,8320,6.24,8130,6.58
38,2010,6.25,5250,6.08
38,7489,6.54,2870,5.31
38,4613,5.34,2339,6.72
38,2560,6.34,8311,5.88
38,7233,5.09,5301,6.54
38,5990,6.54,2305,5.41
38,5455,5.79,2880,5.18
38,2036,5.8,2435,5.84
38,4645,6.73,2107,5.53
38,2102,5.16,7188,5.5
38,8208,6.79,2308,5.22
38,7279,6.22,1333,6.11
38,5849,6.65,2358,6.56
38,2191,5.3,1670,5.82
38,2488,5.73,7019,5.2
38,7547,5.21,7477,6.12
38,2384,5.92,2900,6.62
38,7820,5.39,4536,6.01
38,2594,6.05,7530,6.71
38,7238,6.43,2515,6.09
38,7472,6.25,5711,6.62
38,7248,5.22,7014,5.15
38,2342,6.2,1605,6.59
38,7496,5.92,2377,5.19
