ParticipantNo,lChoice,lValue,rChoice,rValue
29,2381,5.25,7182,5.16
29,7039,5.93,2487,5.2
29,7192,5.77,5455,5.79
30,8320,6.24,7080,5.27
30,5300,6.91,2518,5.67
30,1942,6.26,8158,6.53
30,8211,5.76,5740,5.21
30,8208,6.79,5875,6.03
30,5764,6.74,7495,5.9
30,7320,6.54,1720,6.79
30,7240,6.02,7019,5.2
30,7096,5.54,7014,5.15
30,4604,5.98,5410,6.11
30,1605,6.59,8179,6.48
30,5622,6.33,7499,6.47
30,2107,5.53,7026,5.38
30,2191,5.3,5711,6.62
30,1661,6.14,5726,6.23
30,7352,6.2,4598,6.33
30,2506,5.67,9156,6.43
30,7513,5.45,7505,6.1
30,2606,5.92,2389,6.61
30,1660,6.49,7095,5.99
30,7053,5.22,1910,6.71
30,2900,6.62,5720,6.31
30,2514,5.19,7061,5.4
30,2442,6.17,2487,5.2
30,5750,6.6,2500,6.16
30,2385,5.2,7472,6.25
30,7820,5.39,1333,6.11
30,4672,6,7546,5.4
30,2384,5.92,5665,6.15
30,4619,6.46,4693,6.16
30,4650,6.96,1810,6.52
30,8191,6.07,8280,6.38
30,7001,5.32,2620,5.93
30,2580,5.71,8220,6.5
30,8251,6.16,7192,5.77
30,8040,6.64,2445,5.39
30,7507,6.25,4609,6.71
30,7237,5.43,2605,6.26
30,5533,5.31,4613,5.34
30,7390,6.84,7242,5.28
30,8193,6.73,5510,5.15
30,2560,6.34,7289,6.32
30,7460,6.81,4625,6.4
30,2018,5.56,8178,6.5
30,1650,6.65,8465,5.96
30,7033,5.4,7190,5.55
30,5593,6.47,2359,5.87
30,2357,5.41,7451,6.68
30,2390,5.4,7488,6.19
30,2036,5.8,7515,6.19
30,8031,6.76,5395,5.34
30,1450,6.37,2488,5.73
30,5849,6.65,2019,6.07
30,7489,6.54,7475,6.33
30,8241,5.76,5020,6.32
30,7632,5.22,8206,6.43
30,7042,5.55,7504,5.67
30,5520,5.33,2305,5.41
30,5040,5.39,2020,5.68
30,5250,6.08,2600,5.84
30,4536,6.01,5900,5.93
30,2594,6.05,5890,6.67
30,1419,6.54,2593,5.8
30,7188,5.5,4601,6.82
30,5530,5.38,8205,6.62
30,2435,5.84,2880,5.18
30,2499,5.34,5531,5.15
30,7281,6.4,4606,6.55
30,2358,6.56,7057,5.35
30,2489,5.66,7500,5.33
30,8311,5.88,2302,6.43
30,7039,5.93,7660,6.61
30,7481,6.53,7600,5.9
30,7233,5.09,4617,6.6
30,7248,5.22,7510,6.05
30,2579,5.53,4677,6.58
30,2273,5.41,7021,5.21
30,7493,5.35,7052,5.33
30,7710,5.42,2372,5.48
30,1659,6.57,2217,6.24
30,7512,5.38,7195,6.02
30,7496,5.92,2010,6.25
30,8250,6.19,5215,6.83
30,5301,6.54,7300,5.64
30,4645,6.73,7450,6.4
30,7205,5.56,8260,6.18
30,1616,5.21,5731,5.39
30,1640,6.16,7236,5.64
30,7440,6.32,6250,6.32
30,2152,6.93,2515,6.09
30,5628,6.51,8467,6.35
30,2870,5.31,8620,6.04
30,2635,5.22,7165,6.09
30,1908,5.28,1313,5.65
30,2495,5.22,1850,6.15
30,7509,6.03,1560,5.97
30,8118,6.14,2351,5.49
30,2381,5.25,4100,6.11
30,7279,6.22,7506,5.34
30,5626,6.71,7249,5.24
31,2032,5.58,2384,5.92
31,5875,6.03,7440,6.32
31,1900,6.65,5520,5.33
31,7100,5.24,2620,5.93
31,7660,6.61,4698,6.5
31,8467,6.35,2720,5.43
31,4645,6.73,7182,5.16
31,7460,6.81,1910,6.71
31,2102,5.16,5040,5.39
31,7096,5.54,7300,5.64
31,7461,5.8,7489,6.54
31,8158,6.53,5020,6.32
31,7165,6.09,2273,5.41
31,5390,5.59,5471,5.21
31,7240,6.02,8220,6.5
31,2385,5.2,7061,5.4
31,2060,6.49,7019,5.2
31,2018,5.56,5628,6.51
31,2302,6.43,5510,5.15
31,7504,5.67,5531,5.15
31,2580,5.71,1605,6.59
31,8191,6.07,4605,5.59
31,5800,6.36,7820,5.39
31,7233,5.09,7248,5.22
31,2411,5.07,5870,6.78
31,5726,6.23,7493,5.35
31,7284,6.21,8260,6.18
31,5250,6.08,8021,6.79
31,5764,6.74,7238,6.43
31,8161,6.71,6250,6.32
31,8250,6.19,7014,5.15
31,7451,6.68,2635,5.22
31,4613,5.34,1720,6.79
31,8130,6.58,7195,6.02
31,2122,5.15,7242,5.28
31,2579,5.53,2217,6.24
31,1333,6.11,1419,6.54
31,5593,6.47,2152,6.93
31,2377,5.19,7033,5.4
31,2191,5.3,8193,6.73
31,7495,5.9,2594,6.05
31,7450,6.4,7279,6.22
31,1595,6.22,1640,6.16
31,2305,5.41,7509,6.03
31,7507,6.25,2390,5.4
31,7513,5.45,5500,5.42
31,2485,5.69,2362,6.74
31,1903,5.5,7026,5.38
31,7080,5.27,2037,6.42
31,2597,5.61,5849,6.65
31,7475,6.33,7482,6.36
31,1121,5.79,7140,5.5
31,8208,6.79,7510,6.05
31,5990,6.54,2358,6.56
31,5890,6.67,5530,5.38
31,8312,5.37,2506,5.67
31,5950,5.99,2575,5.46
31,7547,5.21,5301,6.54
31,7237,5.43,8341,6.25
31,7017,5.18,7402,5.98
31,4601,6.82,7505,6.1
31,2900,6.62,2606,5.92
31,4672,6,4677,6.58
31,2487,5.2,7488,6.19
31,8179,6.48,5635,6.25
31,7620,5.78,7205,5.56
31,7042,5.55,7496,5.92
31,8178,6.5,7352,6.2
31,8050,6.24,2499,5.34
31,2010,6.25,2036,5.8
31,8040,6.64,5661,5.96
31,7057,5.35,5410,6.11
31,7354,5.51,2107,5.53
31,2445,5.39,4600,6.41
31,1810,6.52,7192,5.77
31,1670,5.82,8205,6.62
31,2500,6.16,4619,6.46
31,9156,6.43,7830,5.26
31,2038,5.09,5533,5.31
31,8117,6.02,4625,6.4
31,2515,6.09,7281,6.4
31,2435,5.84,7546,5.4
31,2308,5.22,5215,6.83
31,2357,5.41,1942,6.26
31,7550,5.27,4598,6.33
31,2605,6.26,8280,6.38
31,7052,5.33,7490,5.52
31,4666,6.24,8600,6.38
31,7512,5.38,5711,6.62
31,2235,5.64,5720,6.31
31,1650,6.65,8620,6.04
31,2593,5.8,2339,6.72
31,2513,5.8,5900,5.93
31,7632,5.22,2381,5.25
31,7501,6.85,2495,5.22
31,7472,6.25,8241,5.76
31,7497,5.19,4604,5.98
31,1313,5.65,7291,6.35
31,7600,5.9,7179,5.06
31,2600,5.84,7188,5.5
32,1659,6.57,2382,5.67
32,7460,6.81,5900,5.93
32,7250,6.62,8620,6.04
32,5720,6.31,1900,6.65
32,2515,6.09,8241,5.76
32,5626,6.71,7233,5.09
32,7240,6.02,2392,6.15
32,7820,5.39,5890,6.67
32,2593,5.8,2036,5.8
32,7039,5.93,8205,6.62
32,2320,6.17,7530,6.71
32,4606,6.55,7510,6.05
32,5849,6.65,8193,6.73
32,2500,6.16,7285,5.67
32,2358,6.56,2435,5.84
32,5593,6.47,1670,5.82
32,7095,5.99,4601,6.82
32,7402,5.98,7165,6.09
32,2385,5.2,5764,6.74
32,5875,6.03,7481,6.53
32,5950,5.99,2056,6.34
32,2580,5.71,2720,5.43
32,7061,5.4,8191,6.07
32,5455,5.79,2025,5.78
32,7100,5.24,8206,6.43
32,1121,5.79,1313,5.65
32,1720,6.79,7546,5.4
32,7249,5.24,2060,6.49
32,1903,5.5,8311,5.88
32,5410,6.11,7506,5.34
32,2560,6.34,1850,6.15
32,5870,6.78,2597,5.61
32,2594,6.05,2513,5.8
32,5622,6.33,9156,6.43
32,2600,5.84,5800,6.36
32,1910,6.71,2342,6.2
32,7236,5.64,2384,5.92
32,2521,5.78,7550,5.27
32,8178,6.5,4672,6
32,7190,5.55,5040,5.39
32,5635,6.25,2616,5.97
32,2092,6.28,7513,5.45
32,1660,6.49,5628,6.51
32,7493,5.35,7281,6.4
32,8161,6.71,2037,6.42
32,8467,6.35,7021,5.21
32,1560,5.97,7354,5.51
32,2372,5.48,1661,6.14
32,7472,6.25,2359,5.87
32,4604,5.98,4650,6.96
32,7490,5.52,2020,5.68
32,7475,6.33,4609,6.71
32,7495,5.9,2018,5.56
32,2362,6.74,7057,5.35
32,7496,5.92,7283,5.5
32,5520,5.33,5215,6.83
32,7503,5.77,5661,5.96
32,2514,5.19,5300,6.91
32,7284,6.21,2511,6.21
32,7482,6.36,1595,6.22
32,7515,6.19,5990,6.54
32,7291,6.35,7632,5.22
32,4645,6.73,2487,5.2
32,5530,5.38,7450,6.4
32,1947,5.85,7242,5.28
32,7195,6.02,7351,5.82
32,7489,6.54,1450,6.37
32,1605,6.59,1640,6.27
32,2374,6.29,7279,6.22
32,5740,5.21,2411,5.07
32,4536,6.01,7504,5.67
32,1419,6.54,4100,6.11
32,4625,6.4,5395,5.34
32,4598,6.33,7499,6.47
32,8130,6.58,7026,5.38
32,7192,5.77,2579,5.53
32,5020,6.32,1616,5.21
32,7080,5.27,2620,5.93
32,8312,5.37,4600,6.41
32,5711,6.62,7286,6.36
32,7001,5.32,7477,6.12
32,2273,5.41,5726,6.23
32,7140,5.5,8117,6.02
32,2019,6.07,2488,5.73
32,7052,5.33,2032,5.58
32,8260,6.18,6250,6.32
32,2107,5.53,4605,5.59
32,7019,5.2,4693,6.16
32,2980,5.61,2217,6.24
32,7017,5.18,7352,6.2
32,5731,5.39,2381,5.25
32,8325,5.63,5471,5.21
32,7014,5.15,7289,6.32
32,8211,5.76,7238,6.43
32,7500,5.33,1908,5.28
32,2445,5.39,2389,6.61
32,2518,5.67,7830,5.26
32,2010,6.25,4613,5.34
32,8250,6.19,8600,6.38
32,7179,5.06,8050,6.24
33,4609,6.71,2579,5.53
33,8341,6.25,8312,5.37
33,7100,5.24,7182,5.16
33,2518,5.67,4645,6.73
33,1450,6.37,8311,5.88
33,5711,6.62,2025,5.78
33,7183,5.58,2880,5.18
33,1910,6.71,8206,6.43
33,7489,6.54,7461,5.8
33,7001,5.32,7600,5.9
33,2122,5.15,5750,6.6
33,7291,6.35,2411,5.07
33,4625,6.4,7490,5.52
33,8158,6.53,2019,6.07
33,5040,5.39,5410,6.11
33,5726,6.23,5661,5.96
33,2018,5.56,2488,5.73
33,7504,5.67,4604,5.98
33,8467,6.35,8260,6.18
33,2514,5.19,2374,6.29
33,7205,5.56,2499,5.34
33,1313,5.65,1640,6.16
33,8117,6.02,8130,6.58
33,5764,6.74,1850,6.15
33,5635,6.25,7190,5.55
33,5900,5.93,2390,5.4
33,7351,5.82,7188,5.5
33,2442,6.17,5531,5.15
33,8251,6.16,8250,6.19
33,7660,6.61,8600,6.38
33,7477,6.12,7233,5.09
33,7320,6.54,4617,6.6
33,9156,6.43,7472,6.25
33,2389,6.61,2900,6.62
33,7460,6.81,8280,6.38
33,7014,5.15,7286,6.36
33,2217,6.24,2620,5.93
33,7249,5.24,8465,5.96
33,7481,6.53,7052,5.33
33,2358,6.56,7017,5.18
33,7236,5.64,7242,5.28
33,7505,6.1,7021,5.21
33,2362,6.74,2513,5.8
33,2980,5.61,7250,6.62
33,5395,5.34,5530,5.38
33,7475,6.33,1908,5.28
33,4536,6.01,7830,5.26
33,8178,6.5,1720,6.79
33,7530,6.71,7354,5.51
33,2010,6.25,7165,6.09
33,8191,6.07,2036,5.8
33,2357,5.41,7546,5.4
33,4598,6.33,8320,6.24
33,7192,5.77,8021,6.79
33,7513,5.45,7499,6.47
33,5520,5.33,7080,5.27
33,1661,6.14,8050,6.24
33,7547,5.21,7488,6.19
33,7450,6.4,7632,5.22
33,2385,5.2,8193,6.73
33,2575,5.46,8040,6.64
33,7507,6.25,7506,5.34
33,4650,6.96,2593,5.8
33,7550,5.27,2500,6.16
33,2342,6.2,7402,5.98
33,2394,5.76,7140,5.5
33,1660,6.49,1675,5.24
33,2495,5.22,5849,6.65
33,1333,6.11,7033,5.4
33,4613,5.34,2020,5.68
33,7509,6.03,7039,5.93
33,8208,6.79,2521,5.78
33,8192,5.52,5533,5.31
33,2382,5.67,2392,6.15
33,7300,5.64,8031,6.76
33,7495,5.9,2107,5.53
33,5455,5.79,7900,6.5
33,2320,6.17,2384,5.92
33,2445,5.39,2511,6.21
33,5740,5.21,2515,6.09
33,2560,6.34,1605,6.59
33,8325,5.63,1616,5.21
33,5390,5.59,5870,6.78
33,5510,5.15,7482,6.36
33,1903,5.5,8241,5.76
33,7042,5.55,4600,6.41
33,2060,6.49,5020,6.32
33,2305,5.41,1659,6.57
33,1560,5.97,7237,5.43
33,1595,6.22,2372,5.48
33,7503,5.77,7820,5.39
33,5950,5.99,4605,5.59
33,2308,5.22,5628,6.51
33,7248,5.22,1121,5.79
33,7096,5.54,4100,6.11
33,8620,6.04,2489,5.66
33,5990,6.54,5593,6.47
33,5301,6.54,5720,6.31
33,1900,6.65,2487,5.2
33,7512,5.38,7053,5.22
34,7188,5.5,4698,6.5
34,5395,5.34,8040,6.64
34,7340,6.68,7249,5.24
34,7165,6.09,2359,5.87
34,8251,6.16,5471,5.21
34,8250,6.19,7503,5.77
34,2605,6.26,8467,6.35
34,1900,6.65,7250,6.62
34,7505,6.1,4609,6.71
34,5300,6.91,2594,6.05
34,4604,5.98,2511,6.21
34,2593,5.8,8211,5.76
34,4619,6.46,7512,5.38
34,7320,6.54,7017,5.18
34,2435,5.84,9156,6.43
34,5726,6.23,2217,6.24
34,7390,6.84,1675,5.24
34,4613,5.34,2019,6.07
34,5661,5.96,2092,6.28
34,2600,5.84,8312,5.37
34,7546,5.4,2720,5.43
34,7242,5.28,7286,6.36
34,7472,6.25,2038,5.09
34,5455,5.79,7236,5.64
34,2152,6.93,7021,5.21
34,2445,5.39,1942,6.26
34,8021,6.79,7510,6.05
34,2392,6.15,2102,5.16
34,7515,6.19,7053,5.22
34,8031,6.76,4650,6.96
34,2389,6.61,1661,6.14
34,7402,5.98,2342,6.2
34,7283,5.5,7820,5.39
34,1616,5.21,2385,5.2
34,1720,6.79,7140,5.5
34,7019,5.2,5390,5.59
34,7632,5.22,2606,5.92
34,1660,6.49,7351,5.82
34,7488,6.19,7248,5.22
34,7354,5.51,2500,6.16
34,5040,5.39,5410,6.11
34,7499,6.47,2191,5.3
34,5875,6.03,5665,6.15
34,1670,5.82,8208,6.79
34,5950,5.99,8465,5.96
34,7042,5.55,1605,6.59
34,7195,6.02,5870,6.78
34,8050,6.24,7352,6.2
34,8178,6.5,7460,6.81
34,7550,5.27,1810,6.52
34,1650,6.65,8161,6.71
34,7530,6.71,2597,5.61
34,2381,5.25,8117,6.02
34,1640,6.27,7192,5.77
34,2620,5.93,7710,5.42
34,5593,6.47,2515,6.09
34,7493,5.35,8280,6.38
34,2488,5.73,2880,5.18
34,7205,5.56,8179,6.48
34,7026,5.38,5731,5.39
34,2513,5.8,7481,6.53
34,1419,6.54,4625,6.4
34,2489,5.66,7461,5.8
34,2305,5.41,2273,5.41
34,7281,6.4,5849,6.65
34,7620,5.78,5301,6.54
34,2579,5.53,4100,6.11
34,4600,6.41,7080,5.27
34,7490,5.52,5990,6.54
34,7300,5.64,7039,5.93
34,1595,6.22,7506,5.34
34,5720,6.31,1850,6.15
34,2394,5.76,8320,6.24
34,1910,6.71,7061,5.4
34,4536,6.01,2487,5.2
34,7179,5.06,7183,5.58
34,7233,5.09,7496,5.92
34,7477,6.12,2518,5.67
34,2032,5.58,4605,5.59
34,7279,6.22,5626,6.71
34,7450,6.4,5635,6.25
34,2010,6.25,2900,6.62
34,5764,6.74,2616,5.97
34,8191,6.07,5250,6.08
34,2018,5.56,1560,5.97
34,8325,5.63,7504,5.67
34,7291,6.35,7238,6.43
34,5890,6.67,7497,5.19
34,2635,5.22,7190,5.55
34,2575,5.46,2036,5.8
34,5510,5.15,5900,5.93
34,7830,5.26,7057,5.35
34,5622,6.33,5520,5.33
34,1313,5.65,7660,6.61
34,4677,6.58,2442,6.17
34,6250,6.32,8311,5.88
34,4617,6.6,1121,5.79
34,7284,6.21,8193,6.73
34,2390,5.4,7475,6.33
34,7500,5.33,7600,5.9
35,8280,6.38,4609,6.71
35,7461,5.8,5455,5.79
35,7493,5.35,4677,6.58
35,8158,6.53,4605,5.59
35,2382,5.67,2018,5.56
35,2358,6.56,7460,6.81
35,2357,5.41,7061,5.4
35,2342,6.2,1670,5.82
35,8205,6.62,8260,6.18
35,2152,6.93,4606,6.55
35,8620,6.04,5215,6.83
35,7515,6.19,2513,5.8
35,7039,5.93,1850,6.15
35,4536,6.01,1910,6.71
35,5622,6.33,7352,6.2
35,1720,6.79,1675,5.24
35,2511,6.21,2025,5.78
35,8206,6.43,2575,5.46
35,8251,6.16,8208,6.79
35,5890,6.67,5990,6.54
35,2273,5.41,1616,5.21
35,2518,5.67,7165,6.09
35,7450,6.4,2620,5.93
35,2411,5.07,7490,5.52
35,8031,6.76,7451,6.68
35,7236,5.64,7482,6.36
35,7237,5.43,1640,6.16
35,1121,5.79,4650,6.96
35,2060,6.49,5520,5.33
35,5510,5.15,2579,5.53
35,7900,6.5,2489,5.66
35,4672,6,2217,6.24
35,7501,6.85,2359,5.87
35,5530,5.38,8193,6.73
35,2900,6.62,5875,6.03
35,2389,6.61,2320,6.17
35,7233,5.09,7283,5.5
35,2305,5.41,7550,5.27
35,2605,6.26,7095,5.99
35,1900,6.65,7100,5.24
35,5250,6.08,7192,5.77
35,2032,5.58,8312,5.37
35,7546,5.4,8311,5.88
35,8192,5.52,1908,5.28
35,4598,6.33,2500,6.16
35,7340,6.68,7042,5.55
35,2594,6.05,1660,6.49
35,2362,6.74,1419,6.54
35,8118,6.14,4693,6.16
35,7710,5.42,7354,5.51
35,7249,5.24,7513,5.45
35,5870,6.78,7248,5.22
35,2056,6.34,7195,6.02
35,7505,6.1,5740,5.21
35,8467,6.35,7820,5.39
35,1640,6.27,2351,5.49
35,5300,6.91,4619,6.46
35,5626,6.71,2385,5.2
35,7291,6.35,8250,6.19
35,8130,6.58,2521,5.78
35,2488,5.73,7183,5.58
35,2384,5.92,5390,5.59
35,7351,5.82,1333,6.11
35,7242,5.28,1661,6.14
35,2980,5.61,8040,6.64
35,2635,5.22,2038,5.09
35,7289,6.32,2339,6.72
35,7096,5.54,8179,6.48
35,7530,6.71,1605,6.59
35,5301,6.54,5726,6.23
35,8341,6.25,8117,6.02
35,2191,5.3,8211,5.76
35,7190,5.55,7440,6.32
35,8050,6.24,7477,6.12
35,7285,5.67,5950,5.99
35,9156,6.43,5661,5.96
35,8325,5.63,2102,5.16
35,4617,6.6,7080,5.27
35,7284,6.21,5471,5.21
35,7014,5.15,1650,6.65
35,5665,6.15,2499,5.34
35,5849,6.65,7188,5.5
35,8320,6.24,2435,5.84
35,2560,6.34,4645,6.73
35,5020,6.32,2593,5.8
35,7503,5.77,7497,5.19
35,7140,5.5,1810,6.52
35,7300,5.64,7600,5.9
35,2390,5.4,2616,5.97
35,4600,6.41,7506,5.34
35,1595,6.22,7320,6.54
35,7021,5.21,7512,5.38
35,7472,6.25,7509,6.03
35,5900,5.93,2019,6.07
35,7281,6.4,5731,5.39
35,7052,5.33,7499,6.47
35,7500,5.33,2308,5.22
35,2122,5.15,1942,6.26
35,7279,6.22,4601,6.82
35,2506,5.67,2010,6.25
36,2515,6.09,5720,6.31
36,7320,6.54,7600,5.9
36,1560,5.97,7279,6.22
36,7237,5.43,7472,6.25
36,8191,6.07,5533,5.31
36,7053,5.22,8205,6.62
36,1650,6.65,7140,5.5
36,7352,6.2,4693,6.16
36,4650,6.96,7188,5.5
36,2394,5.76,7042,5.55
36,7475,6.33,8208,6.79
36,2500,6.16,6250,6.32
36,1640,6.16,5300,6.91
36,8220,6.5,7546,5.4
36,1903,5.5,7509,6.03
36,5471,5.21,5764,6.74
36,7496,5.92,7249,5.24
36,1640,6.27,1720,6.79
36,8465,5.96,5661,5.96
36,7026,5.38,2442,6.17
36,4601,6.82,7179,5.06
36,2339,6.72,7183,5.58
36,7501,6.85,1947,5.85
36,2385,5.2,7632,5.22
36,2273,5.41,2351,5.49
36,7499,6.47,8206,6.43
36,8118,6.14,2372,5.48
36,5740,5.21,2357,5.41
36,1313,5.65,7205,5.56
36,1942,6.26,7506,5.34
36,2575,5.46,5870,6.78
36,8467,6.35,2606,5.92
36,2506,5.67,4605,5.59
36,1660,6.49,4698,6.5
36,2038,5.09,1616,5.21
36,5390,5.59,4609,6.71
36,7300,5.64,7242,5.28
36,7451,6.68,8192,5.52
36,2320,6.17,2032,5.58
36,1910,6.71,2019,6.07
36,7900,6.5,8130,6.58
36,5510,5.15,5622,6.33
36,1810,6.52,5301,6.54
36,2018,5.56,1670,5.82
36,8178,6.5,7096,5.54
36,5800,6.36,7500,5.33
36,2152,6.93,5626,6.71
36,2308,5.22,2635,5.22
36,5665,6.15,2435,5.84
36,2362,6.74,2036,5.8
36,7240,6.02,8050,6.24
36,2880,5.18,5500,5.42
36,2495,5.22,2384,5.92
36,2390,5.4,8031,6.76
36,5410,6.11,5750,6.6
36,7620,5.78,7512,5.38
36,7017,5.18,2359,5.87
36,2579,5.53,7291,6.35
36,2593,5.8,7660,6.61
36,8161,6.71,2382,5.67
36,2513,5.8,7192,5.77
36,2605,6.26,5849,6.65
36,8341,6.25,7495,5.9
36,7497,5.19,5628,6.51
36,7460,6.81,7489,6.54
36,2411,5.07,8251,6.16
36,8250,6.19,8021,6.79
36,2900,6.62,7238,6.43
36,2445,5.39,4600,6.41
36,5520,5.33,2870,5.31
36,7490,5.52,2235,5.64
36,7513,5.45,4604,5.98
36,7039,5.93,2305,5.41
36,7340,6.68,7450,6.4
36,7001,5.32,8620,6.04
36,1850,6.15,7402,5.98
36,2487,5.2,2092,6.28
36,7195,6.02,1605,6.59
36,2374,6.29,2488,5.73
36,7014,5.15,7285,5.67
36,4677,6.58,8600,6.38
36,8117,6.02,7507,6.25
36,7493,5.35,7503,5.77
36,4536,6.01,2025,5.78
36,8260,6.18,7505,6.1
36,7190,5.55,7510,6.05
36,7182,5.16,5250,6.08
36,7530,6.71,7830,5.26
36,2302,6.43,2560,6.34
36,5875,6.03,7080,5.27
36,2499,5.34,5900,5.93
36,7488,6.19,7281,6.4
36,2342,6.2,2020,5.68
36,1595,6.22,8040,6.64
36,2594,6.05,8179,6.48
36,2037,6.42,2392,6.15
36,4666,6.24,9156,6.43
36,7165,6.09,7515,6.19
36,5593,6.47,7100,5.24
36,8311,5.88,1908,5.28
37,8021,6.79,1640,6.16
37,4601,6.82,2579,5.53
37,7042,5.55,7340,6.68
37,5215,6.83,7351,5.82
37,7053,5.22,2056,6.34
37,5875,6.03,7096,5.54
37,8250,6.19,5622,6.33
37,2513,5.8,4625,6.4
37,7510,6.05,7192,5.77
37,2605,6.26,2384,5.92
37,2720,5.43,2521,5.78
37,8179,6.48,8241,5.76
37,7183,5.58,4693,6.16
37,2019,6.07,1942,6.26
37,2593,5.8,2217,6.24
37,7179,5.06,7039,5.93
37,5870,6.78,1675,5.24
37,2506,5.67,7493,5.35
37,7182,5.16,2320,6.17
37,7503,5.77,8178,6.5
37,7248,5.22,7530,6.71
37,7165,6.09,7242,5.28
37,7547,5.21,4672,6
37,2518,5.67,5471,5.21
37,5726,6.23,5849,6.65
37,8467,6.35,5990,6.54
37,2092,6.28,8040,6.64
37,7249,5.24,7195,6.02
37,4536,6.01,7033,5.4
37,5040,5.39,2489,5.66
37,7080,5.27,7021,5.21
37,7026,5.38,8311,5.88
37,7100,5.24,5764,6.74
37,2870,5.31,7140,5.5
37,2107,5.53,5711,6.62
37,2036,5.8,2339,6.72
37,7830,5.26,8251,6.16
37,5390,5.59,2308,5.22
37,7285,5.67,2495,5.22
37,2060,6.49,7402,5.98
37,5731,5.39,7283,5.5
37,7354,5.51,1121,5.79
37,5593,6.47,2032,5.58
37,8325,5.63,4600,6.41
37,2372,5.48,7550,5.27
37,2580,5.71,8208,6.79
37,7450,6.4,7238,6.43
37,8118,6.14,4606,6.55
37,2235,5.64,7477,6.12
37,7250,6.62,7820,5.39
37,7451,6.68,7236,5.64
37,2488,5.73,8320,6.24
37,2514,5.19,7057,5.35
37,5530,5.38,2635,5.22
37,7710,5.42,1947,5.85
37,1560,5.97,5628,6.51
37,8161,6.71,4666,6.24
37,7440,6.32,2010,6.25
37,2597,5.61,7513,5.45
37,8192,5.52,7488,6.19
37,5301,6.54,2302,6.43
37,5626,6.71,5395,5.34
37,1419,6.54,2351,5.49
37,7497,5.19,2362,6.74
37,5635,6.25,4619,6.46
37,2273,5.41,5720,6.31
37,2392,6.15,7291,6.35
37,2038,5.09,2381,5.25
37,2600,5.84,7390,6.84
37,2880,5.18,7284,6.21
37,1660,6.49,7233,5.09
37,7240,6.02,2342,6.2
37,2389,6.61,8193,6.73
37,2575,5.46,7496,5.92
37,2442,6.17,8206,6.43
37,5250,6.08,2102,5.16
37,7632,5.22,4100,6.11
37,7289,6.32,5531,5.15
37,7014,5.15,1640,6.27
37,7017,5.18,4604,5.98
37,5890,6.67,5533,5.31
37,1850,6.15,7509,6.03
37,7001,5.32,1595,6.22
37,7501,6.85,7095,5.99
37,7481,6.53,7461,5.8
37,1910,6.71,5900,5.93
37,5020,6.32,4677,6.58
37,9156,6.43,7660,6.61
37,2357,5.41,1670,5.82
37,7900,6.5,7460,6.81
37,1616,5.21,8050,6.24
37,6250,6.32,7499,6.47
37,8220,6.5,7506,5.34
37,2499,5.34,2018,5.56
37,1659,6.57,1650,6.65
37,8130,6.58,2191,5.3
37,7205,5.56,1450,6.37
37,5300,6.91,5750,6.6
37,4698,6.5,2394,5.76
37,2515,6.09,8158,6.53
38,5215,6.83,2102,5.16
38,1640,6.27,2575,5.46
38,7248,5.22,7242,5.28
38,2107,5.53,2308,5.22
38,5990,6.54,1670,5.82
38,2499,5.34,7495,5.9
38,2235,5.64,2521,5.78
38,2488,5.73,7506,5.34
38,7550,5.27,8251,6.16
38,2019,6.07,2381,5.25
38,7233,5.09,8280,6.38
38,2489,5.66,5764,6.74
38,7190,5.55,7179,5.06
38,7481,6.53,2605,6.26
38,7509,6.03,8117,6.02
38,2579,5.53,4606,6.55
38,2342,6.2,8211,5.76
38,7039,5.93,5731,5.39
38,5531,5.15,7291,6.35
38,8311,5.88,7183,5.58
38,4625,6.4,1616,5.21
38,7496,5.92,2600,5.84
38,5455,5.79,7249,5.24
38,2616,5.97,4677,6.58
38,8193,6.73,7497,5.19
38,7500,5.33,2377,5.19
38,8158,6.53,1313,5.65
38,5301,6.54,8118,6.14
38,5711,6.62,2513,5.8
38,4650,6.96,7830,5.26
38,7300,5.64,8130,6.58
38,2594,6.05,2435,5.84
38,2606,5.92,5661,5.96
38,2500,6.16,9156,6.43
38,7489,6.54,7546,5.4
38,7284,6.21,2495,5.22
38,2359,5.87,8191,6.07
38,5300,6.91,5720,6.31
38,7620,5.78,1659,6.57
38,1640,6.16,1900,6.65
38,2351,5.49,2487,5.2
38,2374,6.29,7710,5.42
38,7482,6.36,2389,6.61
38,8465,5.96,7504,5.67
38,7237,5.43,7475,6.33
38,5500,5.42,7061,5.4
38,2038,5.09,2411,5.07
38,6250,6.32,2511,6.21
38,7820,5.39,8325,5.63
38,2506,5.67,8040,6.64
38,4600,6.41,7205,5.56
38,7095,5.99,1419,6.54
38,5800,6.36,7660,6.61
38,8620,6.04,5395,5.34
38,4601,6.82,7017,5.18
38,5020,6.32,7450,6.4
38,1942,6.26,1903,5.5
38,1661,6.14,7285,5.67
38,2900,6.62,1121,5.79
38,7042,5.55,7286,6.36
38,2273,5.41,7019,5.2
38,8320,6.24,7451,6.68
38,1660,6.49,5635,6.25
38,2152,6.93,5622,6.33
38,7195,6.02,8206,6.43
38,2593,5.8,2514,5.19
38,2392,6.15,7512,5.38
38,2880,5.18,1333,6.11
38,2442,6.17,5849,6.65
38,4604,5.98,5040,5.39
38,1595,6.22,4619,6.46
